taxon_oid,domain,taxon_name
3300007558,*Microbiome,Estuarine microbial communities from the Columbia River estuary - Flood tide non-ETM metaG S.733
3300007559,*Microbiome,Estuarine microbial communities from the Columbia River estuary - Freshwater metaG S.541
3300007560,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1560A-02
3300007561,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1561A-3
3300007562,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1561A-02
3300007565,*Microbiome,"Laboratory cell enriched microbial communities from Mammoth Norris Corridor, Yellowstone National Park, Wyoming, USA, enriched at Stanford University - BY_YNP_MammothNorrisCorridor_RoadsideSouth2_2_1783019015_C68_wellD05"
3300007567,*Microbiome,"Laboratory cell enriched microbial communities from Mammoth Norris Corridor, Yellowstone National Park, Wyoming, USA, enriched at Stanford University - BY_YNP_MammothNorrisCorridor_RoadsideSouth2_2_1783019015_C91_wellH06"
3300007568,*Microbiome,"Laboratory cell enriched microbial communities from Mammoth Norris Corridor, Yellowstone National Park, Wyoming, USA, enriched at Stanford University - BY_YNP_MammothNorrisCorridor_RoadsideSouth2_2_1783019015_C13_wellC03"
3300007569,*Microbiome,"Laboratory cell enriched microbial communities from Mammoth Norris Corridor, Yellowstone National Park, Wyoming, USA, enriched at Stanford University - BY_YNP_MammothNorrisCorridor_RoadsideSouth2_2_1783019015_C32_wellF02"
3300007573,*Microbiome,"Iron oxide microbial mat communities from Yellowstone National Park, Wyoming, USA - ECH_C_top_diel_T=1 metaT (Metagenome Metatranscriptome)"
3300007574,*Microbiome,"Iron oxide microbial mat communities from Yellowstone National Park, Wyoming, USA - ECH_B_top_diel_T=1 metaT (Metagenome Metatranscriptome)"
3300007575,*Microbiome,"Iron oxide microbial mat communities from Yellowstone National Park, Wyoming, USA - ECH_C_top_diel_T=7 metaT (Metagenome Metatranscriptome)"
3300007576,*Microbiome,"Laboratory cell enriched microbial communities from Mammoth Norris Corridor, Yellowstone National Park, Wyoming, USA, enriched at Stanford University - BY_YNP_MammothNorrisCorridor_RoadsideSouth2_2_1783019015_C19_wellD03"
3300007577,*Microbiome,"Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge C50_LANv2"
3300007578,*Microbiome,"Active sludge microbial communities from wastewater in Klosterneuburg, Austria - Klosterneuburg WWTP active sludge C48_LAv2"
3300007579,*Microbiome,"Active sludge microbial communities from wastewater in Klosterneuburg, Austria - Klosterneuburg WWTP active sludge C15_HANv2"
3300007580,*Microbiome,"Active sludge microbial communities from wastewater in Klosterneuburg, Austria - Klosterneuburg WWTP active sludge C35_LANv2"
3300007581,*Microbiome,"Active sludge microbial communities from wastewater in Klosterneuburg, Austria - Klosterneuburg WWTP active sludge D73_LAv2"
3300007582,*Microbiome,"Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge DR18_LAN"
3300007583,*Microbiome,"Laboratory cell enriched microbial communities from Mammoth Norris Corridor, Yellowstone National Park, Wyoming, USA, enriched at Stanford University - BY_YNP_MammothNorrisCorridor_RoadsideSouth2_2_1783019015_C27_wellE03"
3300007584,*Microbiome,"Active sludge microbial communities from wastewater in Klosterneuburg, Austria - Klosterneuburg WWTP active sludge C39_LANv2"
3300007585,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1562A-3
3300007586,*Microbiome,"Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge C13_HANv2"
3300007587,*Microbiome,"Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge MT KNB_D6R_HD (Metagenome Metatranscriptome)"
3300007588,*Microbiome,"Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge MT KNB_D4R_HD (Metagenome Metatranscriptome)"
3300007589,*Microbiome,"Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge MT KNB_T0_2 (Metagenome Metatranscriptome)"
3300007590,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1562A-02
3300007591,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S15 DCM_B metaT (Metagenome Metatranscriptome)
3300007592,*Microbiome,"Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge MT KNB_C3_LD (Metagenome Metatranscriptome)"
3300007593,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1563A-3
3300007594,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S14 DCM2_B metaT (Metagenome Metatranscriptome)
3300007595,*Microbiome,"Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge MT KNB_T0_6L (Metagenome Metatranscriptome)"
3300007596,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S19 DCM_B metaT (Metagenome Metatranscriptome)
3300007597,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1563A-02
3300007598,*Microbiome,"Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge MT KNB_B6R_H (Metagenome Metatranscriptome)"
3300007599,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S15 DCM_A metaT (Metagenome Metatranscriptome)
3300007600,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1568A-3
3300007601,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S14 DCM1_B metaT (Metagenome Metatranscriptome)
3300007602,*Microbiome,"Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge MT KNB_B6L_H (Metagenome Metatranscriptome)"
3300007603,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1568-02
3300007604,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S14 DCM1_A metaT (Metagenome Metatranscriptome)
3300007605,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S15 Surf_B metaT (Metagenome Metatranscriptome)
3300007606,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1569-02
3300007607,*Microbiome,"Active sludge microbial communities from Klosterneuburg, Austria - Klosterneuburg WWTP active sludge MT KNB_D4L_HD (Metagenome Metatranscriptome)"
3300007608,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S19 Surf_B metaT (Metagenome Metatranscriptome)
3300007609,*Microbiome,Salt pond water microbial communities from South San Francisco under conditions of wetland restoration - Salt Pond MetaG R2_restored_H2O_MG
3300007610,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S15 Surf_A metaT (Metagenome Metatranscriptome)
3300007611,*Microbiome,Salt pond water microbial communities from South San Francisco under conditions of wetland restoration - Salt Pond MetaG R1_A_H2O_MG
3300007612,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S19 DCM_A metaT (Metagenome Metatranscriptome)
3300007613,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S19 Surf_A metaT (Metagenome Metatranscriptome)
3300007614,*Microbiome,Soil microbial communities from South San Francisco under conditions of wetland restoration - Salt Pond MetaG R2A_A_D1_MG
3300007615,*Microbiome,Marine microbial communities from the Southern Atlantic ocean - KN S14 DCM2_A metaT (Metagenome Metatranscriptome)
3300007616,*Microbiome,Salt pond water microbial communities from South San Francisco under conditions of wetland restoration - Salt Pond MetaG R2_A_H2O_MG
3300007617,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1554B-02
3300007618,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1554A-02
3300007619,*Microbiome,Soil microbial communities from South San Francisco under conditions of wetland restoration - Salt Pond MetaG R2A_A_D2_MG
3300007620,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1546C-02
3300007621,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1547A-3
3300007622,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1449A-02
3300007623,*Microbiome,Water microbial communities from South San Francisco under conditions of wetland restoration - Salt Pond MetaG R2A_A_H2O_MG
3300007624,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1548A-02
3300007625,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1546B-02
3300007626,*Microbiome,Salt pond soil microbial communities from South San Francisco under conditions of wetland restoration - Salt Pond MetaG R1_C_D2_MG
3300007627,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1546A-02
3300007628,*Microbiome,Salt pond soil microbial communities from South San Francisco under conditions of wetland restoration - Salt Pond MetaG R2_B_D1_MG
3300007629,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1554B-3
3300007630,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1555C-02
3300007631,*Microbiome,Salt pond water microbial communities from South San Francisco under conditions of wetland restoration - Salt Pond MetaG R2_B_H2O_MG
3300007632,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1554A-3
3300007633,*Microbiome,Salt pond soil microbial communities from South San Francisco under conditions of wetland restoration - Salt Pond MetaG R2_C_D1_MG
3300007634,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1555A-02
3300007635,*Microbiome,Salt pond soil microbial communities from South San Francisco under conditions of wetland restoration - Salt Pond MetaG R1_A_D1_MG
3300007636,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1371A-3
3300007637,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1556A-02
3300007639,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1449C-02
3300007640,*Microbiome,Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series - Viral MetaG DEL_Aug_28
3300007642,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1548A-3
3300007644,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1555B-02
3300007647,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1370B-02
3300007649,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1560A-3
3300007651,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1555C-3
3300007653,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1546C-3
3300007655,*Microbiome,Estuarine microbial communities from the Columbia River estuary - High salinity metaG S.579
3300007658,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1555A-3
3300007661,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1546A-3
3300007665,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1557A-3
3300007667,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1558A-3
3300007668,*Microbiome,Salt pond soil microbial communities from South San Francisco under conditions of wetland restoration - Salt Pond MetaG R2_A_D2_MG
3300007670,*Microbiome,Estuarine microbial communities from the Columbia River estuary - metaG 1449C-3
3300007671,*Microbiome,"Laboratory cell enriched microbial communities from Mammoth Norris Corridor, Yellowstone National Park, Wyoming, USA, enriched at Stanford University - BY_YNP_MammothNorrisCorridor_RoadsideSouth2_2_1783019015_C07_wellB03"
3300007672,*Microbiome,"Laboratory cell enriched microbial communities from Mammoth Norris Corridor, Yellowstone National Park, Wyoming, USA, enriched at Stanford University - BY_YNP_MammothNorrisCorridor_RoadsideSouth2_2_1783019015_C45_wellH03"
3300007673,*Microbiome,"Laboratory cell enriched microbial communities from Mammoth Norris Corridor, Yellowstone National Park, Wyoming, USA, enriched at Stanford University - BY_YNP_MammothNorrisCorridor_RoadsideSouth2_2_1783019015_C79_wellF06"
3300007674,*Microbiome,"Laboratory cell enriched microbial communities from Mammoth Norris Corridor, Yellowstone National Park, Wyoming, USA, enriched at Stanford University - BY_YNP_MammothNorrisCorridor_RoadsideSouth2_2_1783019015_C51_wellA06"
